"","site.name","year","slope","pvalue","sig","LTER","n"
"1374","ws6",1981,-4.13320911373994,0.0275370252509322,"sig","HBR",12
"1375","ws6",1982,-2.9389227476771,0.310394417737588,"not sig","HBR",12
"1376","ws6",1984,-6.46324608335005,0.000447772418134514,"sig","HBR",12
"1377","ws6",1985,-18.2702268805773,0.00648123356823638,"sig","HBR",12
"1378","ws6",1986,-0.897520470046913,0.588634116714114,"not sig","HBR",12
"1379","ws6",1987,-2.56460317690447,0.0649012667530254,"not sig","HBR",12
"1380","ws6",1988,-5.97972586096625,0.0177588246755961,"sig","HBR",12
"1381","ws6",1989,-4.92636644752771,0.00559512212900999,"sig","HBR",12
"1382","ws6",1990,-3.94873843891672,0.204987098706477,"not sig","HBR",12
"1383","ws6",1991,-2.93888588544129,0.416318932712287,"not sig","HBR",12
"1384","ws6",1992,-3.85029111786392,0.171348026724832,"not sig","HBR",12
"1385","ws6",1993,-7.88247854291123,0.0449473110112147,"sig","HBR",12
"1386","ws6",1994,-7.32785933802068,0.00323737903643597,"sig","HBR",12
"1387","ws6",1995,-10.0041536184087,0.000185572532537795,"sig","HBR",12
"1388","ws6",1996,-5.83264546611626,0.0299469565823518,"sig","HBR",12
"1389","ws6",1997,-6.44454923147772,0.000209404846573262,"sig","HBR",12
"1390","ws6",1998,-2.44590972840302,0.295338753294726,"not sig","HBR",12
"1391","ws6",1999,-2.56604496367853,0.271173046775963,"not sig","HBR",12
"1392","ws6",2000,-4.84943123855108,0.0930457948789515,"not sig","HBR",12
"1393","ws6",2003,-6.78028317146549,0.0352981021921156,"sig","HBR",12
"1394","ws6",2004,-3.99104757147262,0.021129475669654,"sig","HBR",12
"1395","ws6",2005,-7.10164360117934,0.0151508061159891,"sig","HBR",12
"1396","ws6",2006,-7.07781720476092,0.00137267487085958,"sig","HBR",12
"1397","ws6",2007,-2.12111569162642,0.399844303987717,"not sig","HBR",12
"1398","ws6",2008,-6.36816488556535,0.128074938847051,"not sig","HBR",12
"1399","ws6",2009,-3.91915111983522,0.101570348544636,"not sig","HBR",12
"1400","ws6",2010,-7.43316981852184,0.0139845651554305,"sig","HBR",12
"1401","ws6",2011,-7.2438936323929,0.00319444359126893,"sig","HBR",12
"1402","ws6",2012,-9.84731784247853,0.0286502386029062,"sig","HBR",12
"1403","ws6",2013,-3.32586134540251,0.0357499831960378,"sig","HBR",12
"1404","ws6",2014,-7.11684801989602,0.00283824329337889,"sig","HBR",12
"1405","ws6",2015,-1.93670360452776,0.407502596468103,"not sig","HBR",12
"1406","ws6",2016,-6.00302039765164,0.0137638832848682,"sig","HBR",12
"1407","ws6",2017,-10.2517262701925,0.0027693506110885,"sig","HBR",8
"1408","ws7",1995,-8.37447497442549,0.00174114422158187,"sig","HBR",7
"1409","ws7",1996,-4.15955804605437,0.031486343916385,"sig","HBR",12
"1410","ws7",1997,-3.80435903116889,0.10070042630835,"not sig","HBR",12
"1411","ws7",1998,-3.04170820222396,0.18668217458685,"not sig","HBR",12
"1412","ws7",1999,-4.87153384088467,0.00126695680327956,"sig","HBR",12
"1413","ws7",2000,-2.77293217784087,0.318040693768671,"not sig","HBR",12
"1414","ws7",2001,-5.27202743634275,0.0191185044046464,"sig","HBR",12
"1415","ws7",2002,-8.10001581485393,5.04631084116013e-06,"sig","HBR",12
"1416","ws7",2003,-7.47196645989923,0.00520307039401172,"sig","HBR",12
"1417","ws7",2004,-3.67089031895223,0.0242785736046625,"sig","HBR",12
"1418","ws7",2005,-6.69812617562093,0.00741056372448065,"sig","HBR",12
"1419","ws7",2006,-6.77348683754366,0.000309229056119765,"sig","HBR",12
"1420","ws7",2007,-1.33746917574691,0.447647432380013,"not sig","HBR",12
"1421","ws7",2008,-3.39271576999979,0.223935638166811,"not sig","HBR",12
"1422","ws7",2009,-5.50231232980872,0.0138666515290752,"sig","HBR",12
"1423","ws7",2010,-5.06551787973643,0.0928343615050088,"not sig","HBR",12
"1424","ws7",2011,-6.03048968754592,0.000148880761917891,"sig","HBR",12
"1425","ws7",2012,-4.33527133570465,0.0503653427361194,"not sig","HBR",12
"1426","ws7",2013,-2.85279612103773,0.0568049697076008,"not sig","HBR",12
"1427","ws7",2014,-5.47703266165602,0.0116828015649995,"sig","HBR",12
"1428","ws7",2015,-4.19735484801999,0.0228363503147982,"sig","HBR",12
"1429","ws7",2016,-4.41177647633794,0.00310132715525656,"sig","HBR",12
"1430","ws7",2017,-6.18218445688124,0.000593899107468772,"sig","HBR",9
"1431","ws8",1995,-9.4110281598844,0.0188611704973263,"sig","HBR",7
"1432","ws8",1996,-3.24185424488034,0.0452942418004903,"sig","HBR",12
"1433","ws8",1997,-3.2945020370368,0.119480241648393,"not sig","HBR",12
"1434","ws8",1998,-2.46323838435473,0.251790916345498,"not sig","HBR",12
"1435","ws8",1999,-3.47474150097404,0.00848167783589699,"sig","HBR",12
"1436","ws8",2000,-1.66146486320874,0.482763666194109,"not sig","HBR",12
"1437","ws8",2001,-2.99455297880083,0.0715998127080975,"not sig","HBR",12
"1438","ws8",2002,-7.32706446977127,3.23166454352916e-06,"sig","HBR",12
"1439","ws8",2003,-6.67665648432389,0.00868900823801162,"sig","HBR",12
"1440","ws8",2004,-2.8779553131568,0.0429138173607277,"sig","HBR",12
"1441","ws8",2005,-5.00103241611716,0.0261974985317805,"sig","HBR",12
"1442","ws8",2006,-6.08734937142318,0.000490311292758587,"sig","HBR",12
"1443","ws8",2007,-0.120705034893141,0.944762588422133,"not sig","HBR",12
"1444","ws8",2008,-0.27695935374706,0.898207667156296,"not sig","HBR",12
"1445","ws8",2009,-4.62254123259828,0.08043023597859,"not sig","HBR",12
"1446","ws8",2010,-2.9273272754741,0.296198607269121,"not sig","HBR",12
"1447","ws8",2011,-4.60316798222183,0.00441165794557189,"sig","HBR",12
"1448","ws8",2012,-7.51734556253461,0.00853392869744268,"sig","HBR",12
"1449","ws8",2013,-2.06702044477419,0.102581424689049,"not sig","HBR",12
"1450","ws8",2014,-4.86769522210377,0.0231362165996812,"sig","HBR",12
"1451","ws8",2015,-2.56213111822959,0.139001623236675,"not sig","HBR",12
"1452","ws8",2016,-4.10365340923207,0.00671188923310581,"sig","HBR",12
"1453","ws8",2017,-6.17788170766578,0.000766113681694319,"sig","HBR",9
"1454","ws9",1995,-3.82440103794131,0.240813558029531,"not sig","HBR",7
"1455","ws9",1996,-3.10066070823357,0.0183417765376878,"sig","HBR",12
"1456","ws9",1997,-2.94076660397311,0.0996713659029059,"not sig","HBR",12
"1457","ws9",1998,-1.24076060490718,0.472960552967261,"not sig","HBR",12
"1458","ws9",1999,-0.832707241269993,0.483760029603879,"not sig","HBR",12
"1459","ws9",2000,-0.650427041019796,0.723066262482549,"not sig","HBR",12
"1460","ws9",2001,-2.10223447401295,0.319554756360724,"not sig","HBR",12
"1461","ws9",2002,-6.67684699212894,0.000767157304387023,"sig","HBR",12
"1462","ws9",2003,-6.05530298628713,0.00339073597845242,"sig","HBR",12
"1463","ws9",2004,-1.93736132105938,0.187573192538205,"not sig","HBR",12
"1464","ws9",2005,-3.63235742650521,0.065610415962211,"not sig","HBR",12
"1465","ws9",2006,-4.948837045503,6.48387720176759e-05,"sig","HBR",12
"1466","ws9",2007,-0.0510812790280409,0.976577526481437,"not sig","HBR",12
"1467","ws9",2008,-1.25495738060797,0.444754521091798,"not sig","HBR",12
"1468","ws9",2009,-2.7911539531289,0.116315525852311,"not sig","HBR",12
"1469","ws9",2010,-3.29607723313262,0.0943473333185393,"not sig","HBR",12
"1470","ws9",2011,-4.14260392710054,0.00849309740244545,"sig","HBR",12
"1471","ws9",2012,-4.18925661750715,0.0403145557241368,"sig","HBR",12
"1472","ws9",2013,-2.02433919432468,0.0303403834703515,"sig","HBR",12
"1473","ws9",2014,-5.06487081273982,0.00245251805515729,"sig","HBR",12
"1474","ws9",2015,-2.4979985943057,0.102594385138449,"not sig","HBR",12
"1475","ws9",2016,-3.34343681250478,0.0197483507946206,"sig","HBR",12
"1476","ws9",2017,-3.46916068578055,0.0423457754347041,"sig","HBR",9
"1477","Yenisey",2005,-3.86068023743501,0.000493648628716468,"sig","GRO",7
"1478","Yenisey",2006,-3.98217517078825,NA,NA,"GRO",2
"1479","Yenisey",2009,-7.0707610992753,0.0258552634858227,"sig","GRO",5
"1480","Yenisey",2010,-6.26525199987461,0.0648253900933233,"not sig","GRO",5
"1481","Yenisey",2011,-3.03203176501007,0.112310652290297,"not sig","GRO",5
"1482","Yenisey",2012,-1.05723998916822,0.510661698092364,"not sig","GRO",4
"1483","Yenisey",2013,-2.17958680214396,0.361842282351309,"not sig","GRO",6
"1484","Yenisey",2014,-2.54575819032577,0.00578584391915376,"sig","GRO",6
"1485","Yenisey",2015,0.838545846051315,0.7447507832499,"not sig","GRO",6
"1486","Yenisey",2016,-2.90054303363198,0.056062193468975,"not sig","GRO",6
"1487","Yenisey",2017,-1.74165897952503,0.0741997875998287,"not sig","GRO",6
"1488","Yenisey",2018,-2.7567046544263,0.0190236422535634,"sig","GRO",6
"1489","Yenisey",2019,-11.9916372927879,0.0495374846821394,"sig","GRO",4
"1490","Yukon",2004,-2.76424171552391,0.000342281159098504,"sig","GRO",7
"1491","Yukon",2005,-3.08403076404092,0.000104056248387598,"sig","GRO",7
"1492","Yukon",2006,-3.70181912312238,NA,NA,"GRO",2
"1493","Yukon",2009,-1.01715670050307,0.39766429156431,"not sig","GRO",5
"1494","Yukon",2010,-2.17645157570771,0.0166273805021799,"sig","GRO",6
"1495","Yukon",2011,-2.69460094796594,0.00527771061232757,"sig","GRO",5
"1496","Yukon",2012,-2.66204278573075,0.250210085764704,"not sig","GRO",3
"1497","Yukon",2013,-2.08290130794364,0.0870342184625734,"not sig","GRO",5
"1498","Yukon",2014,6.43792255142659,0.172695379824604,"not sig","GRO",5
"1499","Yukon",2015,-4.64055361939931,0.289258473485363,"not sig","GRO",6
"1500","Yukon",2016,-3.23406665818515,0.00232211987802063,"sig","GRO",7
"1501","Yukon",2017,0.112840955924631,0.96896648581753,"not sig","GRO",5
"1502","Yukon",2018,-2.16849248291858,0.00885546361367553,"sig","GRO",5
"1503","Yukon",2019,-2.71431261337002,0.00581979597977922,"sig","GRO",6
