,Date,Q,month,site
2612,8/6/1999,1.00E-05,8,TW_Weir
2613,8/7/1999,1.06E-05,8,TW_Weir
2614,8/8/1999,0.002719375,8,TW_Weir
2615,8/9/1999,0.004892292,8,TW_Weir
2616,8/10/1999,0.002095625,8,TW_Weir
2617,8/11/1999,0.001482708,8,TW_Weir
2618,8/12/1999,0.001193542,8,TW_Weir
2619,8/13/1999,0.003003125,8,TW_Weir
2620,8/14/1999,0.002439583,8,TW_Weir
2621,8/15/1999,0.003725,8,TW_Weir
2622,8/16/1999,0.003480208,8,TW_Weir
2623,8/17/1999,0.002344792,8,TW_Weir
2624,8/18/1999,0.001683958,8,TW_Weir
2625,8/19/1999,0.001423,8,TW_Weir
2934,6/23/2000,0.00058,6,TW_Weir
2935,6/24/2000,NA,6,TW_Weir
2936,6/25/2000,NA,6,TW_Weir
2937,6/26/2000,NA,6,TW_Weir
2938,6/27/2000,0.00013,6,TW_Weir
2939,6/28/2000,0.001524444,6,TW_Weir
2940,6/29/2000,0.001241556,6,TW_Weir
2941,6/30/2000,NA,6,TW_Weir
