"","date","Si_load_kg.day","se.pred","month","year","day.month","Q"
"5422",2008-08-04,0.369629702440901,0.174339658193409,8,2008,"08-04",0.1028542
"5423",2008-08-05,0.706761763331326,0.333351468861069,8,2008,"08-05",0.1989479
"5424",2008-08-06,0.517241379392815,0.243962226767338,8,2008,"08-06",0.1447594
"5425",2008-08-07,0.0919412314926435,0.0433650292886605,8,2008,"08-07",0.02342188
"5426",2008-08-08,0.0296692956864825,0.0139938290528683,8,2008,"08-08",0.008040625
"5427",2008-08-09,0.0227768495052665,0.0107429357847825,8,2008,"08-09",0.0061875
"5428",2008-08-10,0.0212500833443817,0.0100228207916632,8,2008,"08-10",0.005798958
"5429",2008-08-11,0.0416164796595035,0.0196288414895738,8,2008,"08-11",0.01151042
"5430",2008-08-12,0.0400999892997384,0.0189135731839449,8,2008,"08-12",0.01114167
"5431",2008-08-13,0.0228121456492135,0.0107595835748022,8,2008,"08-13",0.006326042
"5432",2008-08-14,0.0165042693109778,0.00778440869715522,8,2008,"08-14",0.004588542
"5433",2008-08-15,0.0136920975996327,0.00645801893004641,8,2008,"08-15",0.003821875
"5434",2008-08-16,0.0123295311538651,0.00581535042464154,8,2008,"08-16",0.003457292
"5435",2008-08-17,0.0118751722493362,0.00560104736514823,8,2008,"08-17",0.003344792
"5436",2008-08-18,0.011900896744408,0.00561318058833997,8,2008,"08-18",0.003367708
"5437",2008-08-19,0.0119370655959015,0.00563023999986718,8,2008,"08-19",0.00339375
"5438",2008-08-20,0.0112031135750468,0.00528406396584938,8,2008,"08-20",0.003198958
"5439",2008-08-21,0.0107067239087224,0.00504993666442785,8,2008,"08-21",0.003070833
"5440",2008-08-22,0.0103369181934326,0.00487551398796046,8,2008,"08-22",0.002978125
"5441",2008-08-23,0.00869713514333174,0.0041020934144024,8,2008,"08-23",0.002515625
"5442",2008-08-24,0.00621150387674529,0.00292971981306603,8,2008,"08-24",0.001803125
"5443",2008-08-25,0.00433245397597879,0.00204344656374465,8,2008,"08-25",0.0012625
"5444",2008-08-26,0.00334601512729414,0.001578182515502,8,2008,"08-26",0.000979167
"5445",2008-08-27,0.00293776371533952,0.0013856265300194,8,2008,"08-27",0.000863542
"5446",2008-08-28,0.00293476047045611,0.00138421001862168,8,2008,"08-28",0.000866667
"5447",2008-08-29,0.00268272540086995,0.00126533508082788,8,2008,"08-29",0.000795833
"5448",2008-08-30,0.00256908523227402,0.00121173552424672,8,2008,"08-30",0.000765625
"5449",2008-08-31,0.0025641659949908,0.00120941531528932,8,2008,"08-31",0.000767708
"5450",2008-09-01,0.0020679240191948,0.000975357673627445,9,2008,"09-01",0.000621875
"5451",2008-09-02,0.00161046628127553,0.000759593017432025,9,2008,"09-02",0.000486458
"5452",2008-09-03,0.0012977008579784,0.000612073982483647,9,2008,"09-03",0.00039375
"5453",2008-09-04,0.00114483936772912,0.000539975285368645,9,2008,"09-04",0.000348958
"5454",2008-09-05,0.00115655201925103,0.000545499678157925,9,2008,"09-05",0.000354167
"5455",2008-09-06,0.00122904071593222,0.000579689718944229,9,2008,"09-06",0.000378125
"5456",2008-09-07,0.00123683689330482,0.000583366866341693,9,2008,"09-07",0.000382292
"5457",2008-09-08,0.00112047879087014,0.000528485368257161,9,2008,"09-08",0.000347917
"5458",2008-09-09,0.00138894357910653,0.000655109552160728,9,2008,"09-09",0.000433333
"5459",2008-09-10,0.000994846845876585,0.000469229766762712,9,2008,"09-10",0.000311765
"5460",2008-09-11,0,0,9,2008,"09-11",0
"5461",2008-09-12,0,0,9,2008,"09-12",0
"5462",2008-09-13,0,0,9,2008,"09-13",0
"5463",2008-09-14,0,0,9,2008,"09-14",0
"5464",2008-09-15,0,0,9,2008,"09-15",0
"5465",2008-09-16,0,0,9,2008,"09-16",0
"5466",2008-09-17,0,0,9,2008,"09-17",0
"5467",2008-09-18,0,0,9,2008,"09-18",0
"5468",2008-09-19,0,0,9,2008,"09-19",0
"5469",2008-09-20,0,0,9,2008,"09-20",0
"5470",2008-09-21,0,0,9,2008,"09-21",0
"5471",2008-09-22,0,0,9,2008,"09-22",0
"5472",2008-09-23,0,0,9,2008,"09-23",0
"5473",2008-09-24,0,0,9,2008,"09-24",0
"5474",2008-09-25,0,0,9,2008,"09-25",0
"5475",2008-09-26,0,0,9,2008,"09-26",0
"5476",2008-09-27,0,0,9,2008,"09-27",0
"5477",2008-09-28,0,0,9,2008,"09-28",0
"5478",2008-09-29,0,0,9,2008,"09-29",0
"5479",2008-09-30,0,0,9,2008,"09-30",0
"5480",2008-10-01,0,0,10,2008,"10-01",0
"5481",2008-10-02,0,0,10,2008,"10-02",0
"5482",2008-10-03,0,0,10,2008,"10-03",0
"5483",2008-10-04,0,0,10,2008,"10-04",0
"5484",2008-10-05,0,0,10,2008,"10-05",0
"5485",2008-10-06,0,0,10,2008,"10-06",0
"5486",2008-10-07,0,0,10,2008,"10-07",0
"5487",2008-10-08,0,0,10,2008,"10-08",0
"5488",2008-10-09,0,0,10,2008,"10-09",0
"5489",2008-10-10,0,0,10,2008,"10-10",0
"5490",2008-10-11,0,0,10,2008,"10-11",0
"5491",2008-10-12,0,0,10,2008,"10-12",0
"5492",2008-10-13,0,0,10,2008,"10-13",0
"5493",2008-10-14,0,0,10,2008,"10-14",0
"5494",2008-10-15,0,0,10,2008,"10-15",0
"5495",2008-10-16,0,0,10,2008,"10-16",0
"5496",2008-10-17,0,0,10,2008,"10-17",0
"5497",2008-10-18,0,0,10,2008,"10-18",0
"5498",2008-10-19,0,0,10,2008,"10-19",0
"5499",2008-10-20,0,0,10,2008,"10-20",0
"5500",2008-10-21,0,0,10,2008,"10-21",0
"5501",2008-10-22,0,0,10,2008,"10-22",0
"5502",2008-10-23,0,0,10,2008,"10-23",0
"5503",2008-10-24,0,0,10,2008,"10-24",0
"5504",2008-10-25,0,0,10,2008,"10-25",0
"5505",2008-10-26,0,0,10,2008,"10-26",0
"5506",2008-10-27,0,0,10,2008,"10-27",0
"5507",2008-10-28,0,0,10,2008,"10-28",0
"5508",2008-10-29,0,0,10,2008,"10-29",0
"5509",2008-10-30,0,0,10,2008,"10-30",0
"5510",2008-10-31,0,0,10,2008,"10-31",0
"5511",2008-11-01,0,0,11,2008,"11-01",0
"5512",2008-11-02,0,0,11,2008,"11-02",0
"5513",2008-11-03,0,0,11,2008,"11-03",0
"5514",2008-11-04,0,0,11,2008,"11-04",0
"5515",2008-11-05,0,0,11,2008,"11-05",0
"5516",2008-11-06,0,0,11,2008,"11-06",0
"5517",2008-11-07,0,0,11,2008,"11-07",0
"5518",2008-11-08,0,0,11,2008,"11-08",0
"5519",2008-11-09,0,0,11,2008,"11-09",0
"5520",2008-11-10,0,0,11,2008,"11-10",0
"5521",2008-11-11,0,0,11,2008,"11-11",0
"5522",2008-11-12,0,0,11,2008,"11-12",0
"5523",2008-11-13,0,0,11,2008,"11-13",0
"5524",2008-11-14,0,0,11,2008,"11-14",0
"5525",2008-11-15,0,0,11,2008,"11-15",0
"5526",2008-11-16,0,0,11,2008,"11-16",0
"5527",2008-11-17,0,0,11,2008,"11-17",0
"5528",2008-11-18,0,0,11,2008,"11-18",0
"5529",2008-11-19,0,0,11,2008,"11-19",0
"5530",2008-11-20,0,0,11,2008,"11-20",0
"5531",2008-11-21,0,0,11,2008,"11-21",0
"5532",2008-11-22,0,0,11,2008,"11-22",0
"5533",2008-11-23,0,0,11,2008,"11-23",0
"5534",2008-11-24,0,0,11,2008,"11-24",0
"5535",2008-11-25,0,0,11,2008,"11-25",0
"5536",2008-11-26,0,0,11,2008,"11-26",0
"5537",2008-11-27,0,0,11,2008,"11-27",0
"5538",2008-11-28,0,0,11,2008,"11-28",0
"5539",2008-11-29,0,0,11,2008,"11-29",0
"5540",2008-11-30,0,0,11,2008,"11-30",0
"5541",2008-12-01,0,0,12,2008,"12-01",0
"5542",2008-12-02,0,0,12,2008,"12-02",0
"5543",2008-12-03,0,0,12,2008,"12-03",0
"5544",2008-12-04,0,0,12,2008,"12-04",0
"5545",2008-12-05,0,0,12,2008,"12-05",0
"5546",2008-12-06,0,0,12,2008,"12-06",0
"5547",2008-12-07,0,0,12,2008,"12-07",0
"5548",2008-12-08,0,0,12,2008,"12-08",0
"5549",2008-12-09,0,0,12,2008,"12-09",0
"5550",2008-12-10,0,0,12,2008,"12-10",0
"5551",2008-12-11,0,0,12,2008,"12-11",0
"5552",2008-12-12,0,0,12,2008,"12-12",0
"5553",2008-12-13,0,0,12,2008,"12-13",0
"5554",2008-12-14,0,0,12,2008,"12-14",0
"5555",2008-12-15,0,0,12,2008,"12-15",0
"5556",2008-12-16,0,0,12,2008,"12-16",0
"5557",2008-12-17,0,0,12,2008,"12-17",0
"5558",2008-12-18,0,0,12,2008,"12-18",0
"5559",2008-12-19,0,0,12,2008,"12-19",0
"5560",2008-12-20,0,0,12,2008,"12-20",0
"5561",2008-12-21,0,0,12,2008,"12-21",0
"5562",2008-12-22,0,0,12,2008,"12-22",0
"5563",2008-12-23,0,0,12,2008,"12-23",0
"5564",2008-12-24,0,0,12,2008,"12-24",0
"5565",2008-12-25,0,0,12,2008,"12-25",0
"5566",2008-12-26,0,0,12,2008,"12-26",0
"5567",2008-12-27,0,0,12,2008,"12-27",0
"5568",2008-12-28,0,0,12,2008,"12-28",0
"5569",2008-12-29,0,0,12,2008,"12-29",0
"5570",2008-12-30,0,0,12,2008,"12-30",0
"5571",2008-12-31,0,0,12,2008,"12-31",0
"5572",2009-01-01,0,0,1,2009,"01-01",0
"5573",2009-01-02,0,0,1,2009,"01-02",0
"5574",2009-01-03,0,0,1,2009,"01-03",0
"5575",2009-01-04,0,0,1,2009,"01-04",0
"5576",2009-01-05,0,0,1,2009,"01-05",0
"5577",2009-01-06,0,0,1,2009,"01-06",0
"5578",2009-01-07,0,0,1,2009,"01-07",0
"5579",2009-01-08,0,0,1,2009,"01-08",0
"5580",2009-01-09,0,0,1,2009,"01-09",0
"5581",2009-01-10,0,0,1,2009,"01-10",0
"5582",2009-01-11,0,0,1,2009,"01-11",0
"5583",2009-01-12,0,0,1,2009,"01-12",0
"5584",2009-01-13,0,0,1,2009,"01-13",0
"5585",2009-01-14,0,0,1,2009,"01-14",0
"5586",2009-01-15,0,0,1,2009,"01-15",0
"5587",2009-01-16,0,0,1,2009,"01-16",0
"5588",2009-01-17,0,0,1,2009,"01-17",0
"5589",2009-01-18,0,0,1,2009,"01-18",0
"5590",2009-01-19,0,0,1,2009,"01-19",0
"5591",2009-01-20,0,0,1,2009,"01-20",0
"5592",2009-01-21,0,0,1,2009,"01-21",0
"5593",2009-01-22,0,0,1,2009,"01-22",0
"5594",2009-01-23,0,0,1,2009,"01-23",0
"5595",2009-01-24,0,0,1,2009,"01-24",0
"5596",2009-01-25,0,0,1,2009,"01-25",0
"5597",2009-01-26,0,0,1,2009,"01-26",0
"5598",2009-01-27,0,0,1,2009,"01-27",0
"5599",2009-01-28,0,0,1,2009,"01-28",0
"5600",2009-01-29,0,0,1,2009,"01-29",0
"5601",2009-01-30,0,0,1,2009,"01-30",0
"5602",2009-01-31,0,0,1,2009,"01-31",0
"5603",2009-02-01,0,0,2,2009,"02-01",0
"5604",2009-02-02,0,0,2,2009,"02-02",0
"5605",2009-02-03,0,0,2,2009,"02-03",0
"5606",2009-02-04,0,0,2,2009,"02-04",0
"5607",2009-02-05,0,0,2,2009,"02-05",0
"5608",2009-02-06,0,0,2,2009,"02-06",0
"5609",2009-02-07,0,0,2,2009,"02-07",0
"5610",2009-02-08,0,0,2,2009,"02-08",0
"5611",2009-02-09,0,0,2,2009,"02-09",0
"5612",2009-02-10,0,0,2,2009,"02-10",0
"5613",2009-02-11,0,0,2,2009,"02-11",0
"5614",2009-02-12,0,0,2,2009,"02-12",0
"5615",2009-02-13,0,0,2,2009,"02-13",0
"5616",2009-02-14,0,0,2,2009,"02-14",0
"5617",2009-02-15,0,0,2,2009,"02-15",0
"5618",2009-02-16,0,0,2,2009,"02-16",0
"5619",2009-02-17,0,0,2,2009,"02-17",0
"5620",2009-02-18,0,0,2,2009,"02-18",0
"5621",2009-02-19,0,0,2,2009,"02-19",0
"5622",2009-02-20,0,0,2,2009,"02-20",0
"5623",2009-02-21,0,0,2,2009,"02-21",0
"5624",2009-02-22,0,0,2,2009,"02-22",0
"5625",2009-02-23,0,0,2,2009,"02-23",0
"5626",2009-02-24,0,0,2,2009,"02-24",0
"5627",2009-02-25,0,0,2,2009,"02-25",0
"5628",2009-02-26,0,0,2,2009,"02-26",0
"5629",2009-02-27,0,0,2,2009,"02-27",0
"5630",2009-02-28,0,0,2,2009,"02-28",0
"5631",2009-03-01,0,0,3,2009,"03-01",0
"5632",2009-03-02,0,0,3,2009,"03-02",0
"5633",2009-03-03,0,0,3,2009,"03-03",0
"5634",2009-03-04,0,0,3,2009,"03-04",0
"5635",2009-03-05,0,0,3,2009,"03-05",0
"5636",2009-03-06,0,0,3,2009,"03-06",0
"5637",2009-03-07,0,0,3,2009,"03-07",0
"5638",2009-03-08,0,0,3,2009,"03-08",0
"5639",2009-03-09,0,0,3,2009,"03-09",0
"5640",2009-03-10,0,0,3,2009,"03-10",0
"5641",2009-03-11,0,0,3,2009,"03-11",0
"5642",2009-03-12,0,0,3,2009,"03-12",0
"5643",2009-03-13,0,0,3,2009,"03-13",0
"5644",2009-03-14,0,0,3,2009,"03-14",0
"5645",2009-03-15,0,0,3,2009,"03-15",0
"5646",2009-03-16,0,0,3,2009,"03-16",0
"5647",2009-03-17,0,0,3,2009,"03-17",0
"5648",2009-03-18,0,0,3,2009,"03-18",0
"5649",2009-03-19,0,0,3,2009,"03-19",0
"5650",2009-03-20,0,0,3,2009,"03-20",0
"5651",2009-03-21,0,0,3,2009,"03-21",0
"5652",2009-03-22,0,0,3,2009,"03-22",0
"5653",2009-03-23,0,0,3,2009,"03-23",0
"5654",2009-03-24,0,0,3,2009,"03-24",0
"5655",2009-03-25,0,0,3,2009,"03-25",0
"5656",2009-03-26,0,0,3,2009,"03-26",0
"5657",2009-03-27,0,0,3,2009,"03-27",0
"5658",2009-03-28,0,0,3,2009,"03-28",0
"5659",2009-03-29,0,0,3,2009,"03-29",0
"5660",2009-03-30,0,0,3,2009,"03-30",0
"5661",2009-03-31,0,0,3,2009,"03-31",0
"5662",2009-04-01,0,0,4,2009,"04-01",0
"5663",2009-04-02,0,0,4,2009,"04-02",0
"5664",2009-04-03,0,0,4,2009,"04-03",0
"5665",2009-04-04,0,0,4,2009,"04-04",0
"5666",2009-04-05,0,0,4,2009,"04-05",0
"5667",2009-04-06,0,0,4,2009,"04-06",0
"5668",2009-04-07,0,0,4,2009,"04-07",0
"5669",2009-04-08,0,0,4,2009,"04-08",0
"5670",2009-04-09,0,0,4,2009,"04-09",0
"5671",2009-04-10,0,0,4,2009,"04-10",0
"5672",2009-04-11,0,0,4,2009,"04-11",0
"5673",2009-04-12,0,0,4,2009,"04-12",0
"5674",2009-04-13,0,0,4,2009,"04-13",0
"5675",2009-04-14,0,0,4,2009,"04-14",0
"5676",2009-04-15,0,0,4,2009,"04-15",0
"5677",2009-04-16,0,0,4,2009,"04-16",0
"5678",2009-04-17,0,0,4,2009,"04-17",0
"5679",2009-04-18,0,0,4,2009,"04-18",0
"5680",2009-04-19,0,0,4,2009,"04-19",0
"5681",2009-04-20,0,0,4,2009,"04-20",0
"5682",2009-04-21,0,0,4,2009,"04-21",0
"5683",2009-04-22,0,0,4,2009,"04-22",0
"5684",2009-04-23,0,0,4,2009,"04-23",0
"5685",2009-04-24,0,0,4,2009,"04-24",0
"5686",2009-04-25,0,0,4,2009,"04-25",0
"5687",2009-04-26,0,0,4,2009,"04-26",0
"5688",2009-04-27,0,0,4,2009,"04-27",0
"5689",2009-04-28,0,0,4,2009,"04-28",0
"5690",2009-04-29,0,0,4,2009,"04-29",0
"5691",2009-04-30,0,0,4,2009,"04-30",0
"5692",2009-05-01,0,0,5,2009,"05-01",0
"5693",2009-05-02,0,0,5,2009,"05-02",0
"5694",2009-05-03,0,0,5,2009,"05-03",0
"5695",2009-05-04,0,0,5,2009,"05-04",0
"5696",2009-05-05,0,0,5,2009,"05-05",0
"5697",2009-05-06,0,0,5,2009,"05-06",0
"5698",2009-05-07,0,0,5,2009,"05-07",0
"5699",2009-05-08,0,0,5,2009,"05-08",0
"5700",2009-05-09,0,0,5,2009,"05-09",0
"5701",2009-05-10,0,0,5,2009,"05-10",0
"5702",2009-05-11,0,0,5,2009,"05-11",0
"5703",2009-05-12,0,0,5,2009,"05-12",0
"5704",2009-05-13,0,0,5,2009,"05-13",0
"5705",2009-05-14,0,0,5,2009,"05-14",0
"5706",2009-05-15,0,0,5,2009,"05-15",0
"5707",2009-05-16,0,0,5,2009,"05-16",0
"5708",2009-05-17,0,0,5,2009,"05-17",0
"5709",2009-05-18,0,0,5,2009,"05-18",0
"5710",2009-05-19,0,0,5,2009,"05-19",0
"5711",2009-05-20,0,0,5,2009,"05-20",0
"5712",2009-05-21,0.123247425809185,0.0581309184486499,5,2009,"05-21",0.156875
"5713",2009-05-22,0.141158224197513,0.0665787310794311,5,2009,"05-22",0.1894271
"5714",2009-05-23,0.19522734677748,0.0920809899270306,5,2009,"05-23",0.3196771
"5715",2009-05-24,0.195429993527539,0.0921765703549723,5,2009,"05-24",0.3231979
"5716",2009-05-25,0.206489586896262,0.0973929415365325,5,2009,"05-25",0.36575
"5717",2009-05-26,0.157009164676973,0.074054990500642,5,2009,"05-26",0.2269479
"5718",2009-05-27,0.0716322097123863,0.0337860698813638,5,2009,"05-27",0.08421875
"5719",2009-05-28,0.0622857005589319,0.0293776925232825,5,2009,"05-28",0.07229167
"5720",2009-05-29,0.114187328091535,0.0538576299957383,5,2009,"05-29",0.1491042
"5721",2009-05-30,0.102967309311417,0.0485655925157086,5,2009,"05-30",0.1316354
"5722",2009-05-31,0.111425904702788,0.0525551761979447,5,2009,"05-31",0.1462292
"5723",2009-06-01,0.156104903495147,0.0736284863958152,6,2009,"06-01",0.2346875
"5724",2009-06-02,0.159201349611983,0.0750889571157236,6,2009,"06-02",0.2437083
"5725",2009-06-03,0.149314714515831,0.0704258237907665,6,2009,"06-03",0.2224896
"5726",2009-06-04,0.126211047496551,0.0595287411576425,6,2009,"06-04",0.1764479
"5727",2009-06-05,0.0676110884399516,0.0318894665955319,6,2009,"06-05",0.0826875
"5728",2009-06-06,0.0580056805846951,0.0273589769967923,6,2009,"06-06",0.06994792
"5729",2009-06-07,0.158244235968231,0.0746375246025839,6,2009,"06-07",0.2504062
"5730",2009-06-08,0.126294812134477,0.0595682496123156,6,2009,"06-08",0.1811146
"5731",2009-06-09,0.0452084133650206,0.0213230140366877,6,2009,"06-09",0.054
"5732",2009-06-10,0.13875900253129,0.0654471134565583,6,2009,"06-10",0.2094792
"5733",2009-06-11,0.147968999605836,0.0697911034858643,6,2009,"06-11",0.2321042
"5734",2009-06-12,0.0712936029395032,0.0336263625075879,6,2009,"06-12",0.09119792
"5735",2009-06-13,0.0251637042820763,0.0118687204368232,6,2009,"06-13",0.02954167
"5736",2009-06-14,0.0796843204100105,0.037583930868966,6,2009,"06-14",0.1049896
"5737",2009-06-15,0.148591081169526,0.0700845146659342,6,2009,"06-15",0.2403854
"5738",2009-06-16,0.052109011449149,0.0245777522337875,6,2009,"06-16",0.065375
"5739",2009-06-17,0.041153150509575,0.0194103075213993,6,2009,"06-17",0.0251875
"5740",2009-06-18,0.0454598293701707,0.0214415969863608,6,2009,"06-18",0.01416667
"5741",2009-06-19,0.0156622466134052,0.00738726001479418,6,2009,"06-19",0.00846875
"5742",2009-06-20,0.00817893120077659,0.00385767718480033,6,2009,"06-20",0.007729167
"5743",2009-06-21,0.00926878920742018,0.0043717199446296,6,2009,"06-21",0.006958333
"5744",2009-06-22,0.0100979672424014,0.00476281030951504,6,2009,"06-22",0.006020833
"5745",2009-06-23,0.0116292199151588,0.0054850414121926,6,2009,"06-23",0.005510417
"5746",2009-06-24,0.0117936935841433,0.00556261711307165,6,2009,"06-24",0.0044375
"5747",2009-06-25,0.018385726415922,0.00867181732913323,6,2009,"06-25",0.005510417
"5748",2009-06-26,0.375422684640708,0.177071977944677,6,2009,"06-26",0.1032813
"5749",2009-06-27,0.146553373747463,0.0691234089617261,6,2009,"06-27",0.05859375
"5750",2009-06-28,0.167774418735765,0.0791325335135042,6,2009,"06-28",0.02095833
"5751",2009-06-29,0.0672439781696078,0.0317163152534498,6,2009,"06-29",0.00990625
"5752",2009-06-30,0.0445591844747608,0.0210167985402875,6,2009,"06-30",0.00784375
"5753",2009-07-01,0.0316540987773705,0.0149299818840979,7,2009,"07-01",0.006666667
"5754",2009-07-02,0.0201212379705074,0.00949038923831447,7,2009,"07-02",0.00603125
"5755",2009-07-03,0.0109264409415012,0.00515356846712382,7,2009,"07-03",0.00465625
"5756",2009-07-04,0.00640755025318816,0.00302218710677485,7,2009,"07-04",0.003885417
"5757",2009-07-05,0.00408628929921971,0.00192734045722219,7,2009,"07-05",0.002541667
"5758",2009-07-06,0.00280573981651306,0.00132335609763053,7,2009,"07-06",0.001791667
"5759",2009-07-07,0.00152544346828128,0.000719491131522494,7,2009,"07-07",0.001
"5760",2009-07-08,0.0142842100688675,0.00673729487788492,7,2009,"07-08",0.002489583
"5761",2009-07-09,0.459608734396473,0.216779195849927,7,2009,"07-09",0.1387708
"5762",2009-07-10,0.365201583298871,0.172251090168266,7,2009,"07-10",0.1022083
"5763",2009-07-11,0.162549496154257,0.0766681449350653,7,2009,"07-11",0.05672917
"5764",2009-07-12,0.193731320471723,0.0913753737033567,7,2009,"07-12",0.0238125
"5765",2009-07-13,0.0630243097606113,0.0297260651646286,7,2009,"07-13",0.009395833
"5766",2009-07-14,0.0345611682219026,0.0163011311449863,7,2009,"07-14",0.006354167
"5767",2009-07-15,0.0221346418616347,0.0104400319317085,7,2009,"07-15",0.00503125
"5768",2009-07-16,0.0156267493914329,0.00737051738425176,7,2009,"07-16",0.004395833
"5769",2009-07-17,0.0104743651847611,0.00494034227781291,7,2009,"07-17",0.003645833
"5770",2009-07-18,0.00626597168728775,0.00295541011719962,7,2009,"07-18",0.002697917
"5771",2009-07-19,0.00467326855029857,0.0022041952698196,7,2009,"07-19",0.002
"5772",2009-07-20,0.00381830229413625,0.00180094162466626,7,2009,"07-20",0.001625
"5773",2009-07-21,0.00236375023913856,0.00111488715875558,7,2009,"07-21",0.001
"5774",2009-07-22,0.00175671967801192,0.000828574939145216,7,2009,"07-22",0.001
"5775",2009-07-23,0.00131915974076203,0.000622195285682509,7,2009,"07-23",0.001010417
"5776",2009-07-24,0.00333359138837681,0.00157232273101491,7,2009,"07-24",0.00203125
"5777",2009-07-25,0.00738671881017131,0.00348402204701607,7,2009,"07-25",0.003583333
"5778",2009-07-26,0.00521893466593299,0.00246156431635243,7,2009,"07-26",0.002447917
"5779",2009-07-27,0.0044055497436894,0.00207792293583785,7,2009,"07-27",0.002
"5780",2009-07-28,0.00454884493694688,0.0021455095903959,7,2009,"07-28",0.002
"5781",2009-07-29,0.00456679469797856,0.00215397578015893,7,2009,"07-29",0.002
"5782",2009-07-30,0.00456100462144318,0.00215124483089424,7,2009,"07-30",0.001989583
"5783",2009-07-31,0.00460290698903168,0.00217100851437159,7,2009,"07-31",0.002
"5784",2009-08-01,0.00582004705758818,0.0027450851703448,8,2009,"08-01",0.002520833
"5785",2009-08-02,0.0100201708901855,0.00472611685830034,8,2009,"08-02",0.00475
"5786",2009-08-03,0.0131703138707171,0.00621191425731768,8,2009,"08-03",0.004916667
"5787",2009-08-04,0.0152140503981264,0.00717586365119222,8,2009,"08-04",0.00446875
"5788",2009-08-05,0.0168157300218958,0.00793131235106487,8,2009,"08-05",0.003885417
"5789",2009-08-06,0.0166265589408264,0.00784208786126893,8,2009,"08-06",0.003020833
"5790",2009-08-07,0.00942744430286931,0.00444655125534026,8,2009,"08-07",0.002708333
"5791",2009-08-08,0.00705460269394059,0.00332737605833651,8,2009,"08-08",0.003208333
"5792",2009-08-09,0.0475048896231212,0.0224061707290278,8,2009,"08-09",0.01273958
"5793",2009-08-10,0.178339437560469,0.0841156335147827,8,2009,"08-10",0.02845833
"5794",2009-08-11,0.0367065609251988,0.0173130277217856,8,2009,"08-11",0.02519792
"5795",2009-08-12,0.13813165699734,0.0651512194706694,8,2009,"08-12",0.05685417
"5796",2009-08-13,0.353051264596887,0.16652026714334,8,2009,"08-13",0.0869375
"5797",2009-08-14,0.139157222336991,0.0656349379315754,8,2009,"08-14",0.02860417
"5798",2009-08-15,0.176418696649907,0.0832096962710649,8,2009,"08-15",0.04528125
"5799",2009-08-16,0.207219685739952,0.0977373001798335,8,2009,"08-16",0.04464583
"5800",2009-08-17,0.125800771834168,0.0593352304135854,8,2009,"08-17",0.02203125
"5801",2009-08-18,0.0752334685850693,0.0354846407396674,8,2009,"08-18",0.01491667
"5802",2009-08-19,0.0574632504085653,0.0271031342144732,8,2009,"08-19",0.01526042
"5803",2009-08-20,0.051581947654225,0.0243291571635148,8,2009,"08-20",0.01366667
"5804",2009-08-21,0.0439296429155216,0.0207198687764414,8,2009,"08-21",0.01160417
"5805",2009-08-22,0.0398526768846332,0.018796925734804,8,2009,"08-22",0.01051042
"5806",2009-08-23,0.0346696186536042,0.016352282908681,8,2009,"08-23",0.009125
"5807",2009-08-24,0.0341618692827337,0.0161127976855484,8,2009,"08-24",0.008989583
"5808",2009-08-25,0.0478002396738225,0.0225454756240258,8,2009,"08-25",0.01264583
"5809",2009-08-26,0.0790181990282136,0.0372697478548551,8,2009,"08-26",0.02116667
"5810",2009-08-27,0.0955234904344814,0.0450546386337865,8,2009,"08-27",0.02576042
"5811",2009-08-28,0.0689909911225263,0.0325403119156768,8,2009,"08-28",0.01840625
"5812",2009-08-29,0.0552369848059204,0.0260530931013002,8,2009,"08-29",0.01465625
"5813",2009-08-30,0.0775853580589858,0.0365939336462807,8,2009,"08-30",0.02077083
"5814",2009-08-31,0.105665066524117,0.0498380175054891,8,2009,"08-31",0.02861458
"5815",2009-09-01,0.137984834818076,0.0650819692768159,9,2009,"09-01",0.03787692
"5816",2009-09-02,0,0,9,2009,"09-02",0
"5817",2009-09-03,0,0,9,2009,"09-03",0
"5818",2009-09-04,0,0,9,2009,"09-04",0
"5819",2009-09-05,0,0,9,2009,"09-05",0
"5820",2009-09-06,0,0,9,2009,"09-06",0
"5821",2009-09-07,0,0,9,2009,"09-07",0
"5822",2009-09-08,0,0,9,2009,"09-08",0
"5823",2009-09-09,0,0,9,2009,"09-09",0
"5824",2009-09-10,0,0,9,2009,"09-10",0
"5825",2009-09-11,0,0,9,2009,"09-11",0
"5826",2009-09-12,0,0,9,2009,"09-12",0
"5827",2009-09-13,0,0,9,2009,"09-13",0
"5828",2009-09-14,0,0,9,2009,"09-14",0
"5829",2009-09-15,0,0,9,2009,"09-15",0
"5830",2009-09-16,0,0,9,2009,"09-16",0
"5831",2009-09-17,0,0,9,2009,"09-17",0
"5832",2009-09-18,0,0,9,2009,"09-18",0
"5833",2009-09-19,0,0,9,2009,"09-19",0
"5834",2009-09-20,0,0,9,2009,"09-20",0
"5835",2009-09-21,0,0,9,2009,"09-21",0
